timestamp,symbol,whale_transfers,large_tx_count,exchange_flows,active_addresses
1754173871213,"ETH",16,82,330,16538
1754170271213,"ETH",15,78,313,15652
1754166671213,"ETH",23,118,473,23655
1754163071213,"ETH",21,106,427,21359
1754159471213,"ETH",19,95,381,19097
1754155871213,"ETH",17,88,354,17723
1754152271213,"ETH",18,94,379,18950
1754148671213,"ETH",20,104,419,20984
1754145071213,"ETH",16,82,328,16443
1754141471213,"ETH",20,101,406,20305
1754137871213,"ETH",24,123,492,24644
1754134271213,"ETH",21,105,421,21062
1754130671213,"ETH",22,113,454,22745
1754127071213,"ETH",18,90,363,18163
1754123471213,"ETH",21,108,432,21627
1754119871213,"ETH",23,117,468,23415
1754116271213,"ETH",24,124,499,24996
1754112671213,"ETH",24,121,485,24286
1754109071213,"ETH",18,91,366,18340
1754105471213,"ETH",17,88,355,17752
1754101871213,"ETH",20,100,400,20018
1754098271213,"ETH",19,98,393,19677
1754094671213,"ETH",19,95,383,19151
1754091071213,"ETH",17,88,355,17755
1754087471213,"ETH",16,84,338,16929
1754083871213,"ETH",18,91,364,18235
1754080271213,"ETH",24,124,498,24937
1754076671213,"ETH",18,91,365,18288
1754073071213,"ETH",16,80,322,16109
1754069471213,"ETH",22,111,447,22358
1754065871213,"ETH",18,91,367,18395
1754062271213,"ETH",15,76,307,15361
1754058671213,"ETH",20,103,412,20605
1754055071213,"ETH",16,82,331,16569
1754051471213,"ETH",16,81,326,16341
1754047871213,"ETH",18,92,370,18521
1754044271213,"ETH",18,90,360,18007
1754040671213,"ETH",17,86,344,17208
1754037071213,"ETH",22,114,458,22944
1754033471213,"ETH",22,113,453,22686
1754029871213,"ETH",24,124,499,24984
1754026271213,"ETH",16,82,331,16587
1754022671213,"ETH",23,118,475,23785
1754019071213,"ETH",16,80,320,16039
1754015471213,"ETH",20,103,413,20661
1754011871213,"ETH",23,118,473,23698
1754008271213,"ETH",22,113,452,22634
1754004671213,"ETH",24,122,488,24419
1754001071213,"ETH",20,103,413,20678
1753997471213,"ETH",21,109,437,21899
1753993871213,"ETH",16,81,325,16272
1753990271213,"ETH",24,123,492,24616
1753986671213,"ETH",18,92,371,18598
1753983071213,"ETH",19,98,394,19749
1753979471213,"ETH",23,119,479,23994
1753975871213,"ETH",15,75,303,15169
1753972271213,"ETH",18,91,364,18248
1753968671213,"ETH",21,106,426,21309
1753965071213,"ETH",24,121,485,24280
1753961471213,"ETH",21,107,429,21481
1753957871213,"ETH",17,87,350,17521
1753954271213,"ETH",19,99,396,19826
1753950671213,"ETH",18,91,364,18220
1753947071213,"ETH",23,115,462,23138
1753943471213,"ETH",17,88,355,17797
1753939871213,"ETH",20,101,407,20367
1753936271213,"ETH",19,97,389,19452
1753932671213,"ETH",16,84,336,16844
1753929071213,"ETH",21,107,431,21565
1753925471213,"ETH",18,94,379,18966
1753921871213,"ETH",21,109,438,21927
1753918271213,"ETH",16,84,337,16885
1753914671213,"ETH",22,113,453,22679
1753911071213,"ETH",21,106,425,21294
1753907471213,"ETH",22,112,450,22548
1753903871213,"ETH",22,113,455,22766
1753900271213,"ETH",18,91,364,18229
1753896671213,"ETH",15,79,316,15800
1753893071213,"ETH",15,77,308,15430
1753889471213,"ETH",16,80,320,16002
1753885871213,"ETH",17,88,355,17791
1753882271213,"ETH",22,113,454,22727
1753878671213,"ETH",21,108,433,21654
1753875071213,"ETH",17,89,356,17824
1753871471213,"ETH",15,76,306,15303
1753867871213,"ETH",15,76,306,15332
1753864271213,"ETH",15,77,311,15568
1753860671213,"ETH",18,92,371,18550
1753857071213,"ETH",24,120,480,24037
1753853471213,"ETH",15,75,301,15096
1753849871213,"ETH",15,75,301,15055
1753846271213,"ETH",19,97,391,19590
1753842671213,"ETH",20,101,405,20290
1753839071213,"ETH",22,112,450,22527
1753835471213,"ETH",23,117,470,23540
1753831871213,"ETH",19,97,388,19426
1753828271213,"ETH",15,78,312,15637
1753824671213,"ETH",20,100,403,20191
1753821071213,"ETH",20,101,406,20318
1753817471213,"ETH",20,102,409,20497
1753813871213,"ETH",23,115,462,23107
1753810271213,"ETH",23,118,472,23608
1753806671213,"ETH",16,80,322,16109
1753803071213,"ETH",17,89,359,17970
1753799471213,"ETH",20,102,409,20457
1753795871213,"ETH",16,80,323,16165
1753792271213,"ETH",21,107,430,21507
1753788671213,"ETH",23,119,477,23863
1753785071213,"ETH",17,86,347,17395
1753781471213,"ETH",21,106,426,21302
1753777871213,"ETH",18,94,377,18878
1753774271213,"ETH",16,83,332,16649
1753770671213,"ETH",17,86,345,17257
1753767071213,"ETH",18,93,374,18744
1753763471213,"ETH",16,83,333,16652
1753759871213,"ETH",24,121,486,24346
1753756271213,"ETH",24,121,484,24229
1753752671213,"ETH",22,114,456,22819
1753749071213,"ETH",16,80,320,16014
1753745471213,"ETH",19,95,381,19065
1753741871213,"ETH",17,89,359,17972
1753738271213,"ETH",23,117,469,23473
1753734671213,"ETH",16,81,327,16384
1753731071213,"ETH",22,114,459,22951
1753727471213,"ETH",19,96,384,19241
1753723871213,"ETH",19,99,396,19847
1753720271213,"ETH",19,95,383,19199
1753716671213,"ETH",18,91,366,18324
1753713071213,"ETH",20,100,401,20068
1753709471213,"ETH",21,105,420,21000
1753705871213,"ETH",24,123,492,24622
1753702271213,"ETH",21,109,438,21933
1753698671213,"ETH",23,119,477,23889
1753695071213,"ETH",16,83,332,16637
1753691471213,"ETH",18,91,364,18230
1753687871213,"ETH",15,77,309,15485
1753684271213,"ETH",23,119,477,23861
1753680671213,"ETH",17,86,345,17266
1753677071213,"ETH",21,107,429,21464
1753673471213,"ETH",16,81,327,16396
1753669871213,"ETH",17,88,354,17702
1753666271213,"ETH",17,85,342,17105
1753662671213,"ETH",15,75,303,15191
1753659071213,"ETH",15,79,316,15849
1753655471213,"ETH",24,120,483,24180
1753651871213,"ETH",16,80,320,16047
1753648271213,"ETH",20,101,407,20360
1753644671213,"ETH",18,90,363,18193
1753641071213,"ETH",16,80,321,16074
1753637471213,"ETH",23,116,464,23208
1753633871213,"ETH",21,105,420,21020
1753630271213,"ETH",18,91,365,18263
1753626671213,"ETH",22,111,447,22358
1753623071213,"ETH",15,79,318,15911
1753619471213,"ETH",24,120,482,24103
1753615871213,"ETH",18,93,372,18631
1753612271213,"ETH",16,82,330,16541
1753608671213,"ETH",15,77,309,15455
1753605071213,"ETH",19,97,389,19467
1753601471213,"ETH",19,98,392,19632
1753597871213,"ETH",16,83,333,16669
1753594271213,"ETH",18,91,367,18367
1753590671213,"ETH",21,107,430,21524
1753587071213,"ETH",24,120,483,24196
1753583471213,"ETH",24,121,487,24369
1753579871213,"ETH",24,121,487,24383
1753576271213,"ETH",15,78,314,15722
1753572671213,"ETH",15,75,300,15010
1753569071213,"ETH",22,114,459,22962
1753565471213,"ETH",24,123,494,24701
1753561871213,"ETH",20,103,414,20701
1753558271213,"ETH",17,85,340,17028
1753554671213,"ETH",17,87,349,17458
1753551071213,"ETH",22,110,442,22124
1753547471213,"ETH",15,77,308,15444
1753543871213,"ETH",21,106,427,21353
1753540271213,"ETH",24,120,483,24165
1753536671213,"ETH",24,120,483,24167
1753533071213,"ETH",22,113,455,22763
1753529471213,"ETH",16,83,333,16663
1753525871213,"ETH",23,119,478,23907
1753522271213,"ETH",19,98,395,19752
1753518671213,"ETH",23,119,478,23908
1753515071213,"ETH",21,107,431,21559
1753511471213,"ETH",16,84,339,16985
1753507871213,"ETH",15,75,302,15123
1753504271213,"ETH",22,110,442,22146
1753500671213,"ETH",18,90,361,18076
1753497071213,"ETH",24,122,488,24414
1753493471213,"ETH",15,76,307,15387
1753489871213,"ETH",22,114,458,22903
1753486271213,"ETH",23,119,479,23972
1753482671213,"ETH",16,81,327,16375
1753479071213,"ETH",22,113,452,22645
1753475471213,"ETH",23,116,465,23295
1753471871213,"ETH",22,113,454,22707
1753468271213,"ETH",22,112,450,22534
1753464671213,"ETH",18,90,360,18039
1753461071213,"ETH",23,119,477,23887
1753457471213,"ETH",18,92,368,18416
1753453871213,"ETH",16,82,330,16521
1753450271213,"ETH",24,121,485,24263
1753446671213,"ETH",16,81,324,16226
1753443071213,"ETH",22,111,444,22215
1753439471213,"ETH",20,100,400,20003
1753435871213,"ETH",24,120,482,24142
1753432271213,"ETH",18,91,367,18395
1753428671213,"ETH",15,75,302,15108
1753425071213,"ETH",23,115,463,23175
1753421471213,"ETH",18,93,373,18673
1753417871213,"ETH",16,84,336,16817
1753414271213,"ETH",18,91,366,18337
1753410671213,"ETH",21,109,439,21976
1753407071213,"ETH",24,121,486,24305
1753403471213,"ETH",22,111,447,22371
1753399871213,"ETH",24,121,487,24367
1753396271213,"ETH",24,122,489,24460
1753392671213,"ETH",22,111,447,22386
1753389071213,"ETH",24,123,492,24641
1753385471213,"ETH",19,97,389,19466
1753381871213,"ETH",16,84,337,16851
1753378271213,"ETH",23,115,461,23085
1753374671213,"ETH",19,97,391,19591
1753371071213,"ETH",16,83,334,16729
1753367471213,"ETH",21,109,439,21968
1753363871213,"ETH",16,80,322,16133
1753360271213,"ETH",15,77,311,15571
1753356671213,"ETH",17,89,358,17946
1753353071213,"ETH",15,77,309,15470
1753349471213,"ETH",15,79,318,15936
1753345871213,"ETH",16,80,323,16161
1753342271213,"ETH",21,107,428,21426
1753338671213,"ETH",16,82,329,16475
1753335071213,"ETH",23,119,479,23997
1753331471213,"ETH",17,89,357,17895
1753327871213,"ETH",15,79,317,15884
1753324271213,"ETH",20,104,419,20990
1753320671213,"ETH",20,100,403,20163
1753317071213,"ETH",18,90,360,18008
1753313471213,"ETH",24,120,483,24180
1753309871213,"ETH",16,81,324,16237
1753306271213,"ETH",23,116,464,23224
1753302671213,"ETH",17,85,341,17082
1753299071213,"ETH",16,83,335,16772
1753295471213,"ETH",16,81,326,16324
1753291871213,"ETH",17,86,346,17345
1753288271213,"ETH",16,84,337,16859
1753284671213,"ETH",19,98,395,19762
1753281071213,"ETH",21,105,423,21170
1753277471213,"ETH",24,120,483,24180
1753273871213,"ETH",20,103,413,20689
1753270271213,"ETH",21,109,438,21924
1753266671213,"ETH",23,117,468,23403
1753263071213,"ETH",18,93,374,18701
1753259471213,"ETH",23,115,462,23119
1753255871213,"ETH",15,76,307,15350
1753252271213,"ETH",20,104,416,20805
1753248671213,"ETH",24,123,492,24633
1753245071213,"ETH",20,101,407,20384
1753241471213,"ETH",21,106,427,21391
1753237871213,"ETH",23,117,468,23411
1753234271213,"ETH",17,86,346,17343
1753230671213,"ETH",21,107,430,21519
1753227071213,"ETH",23,119,477,23886
1753223471213,"ETH",18,93,373,18673
1753219871213,"ETH",23,117,468,23438
1753216271213,"ETH",19,98,393,19673
1753212671213,"ETH",21,107,429,21475
1753209071213,"ETH",18,92,368,18413
1753205471213,"ETH",15,75,301,15083
1753201871213,"ETH",20,100,403,20176
1753198271213,"ETH",21,107,430,21532
1753194671213,"ETH",16,80,321,16053
1753191071213,"ETH",24,123,492,24610
1753187471213,"ETH",21,105,423,21163
1753183871213,"ETH",17,88,353,17672
1753180271213,"ETH",21,107,428,21435
1753176671213,"ETH",22,111,444,22204
1753173071213,"ETH",15,75,300,15005
1753169471213,"ETH",15,77,308,15430
1753165871213,"ETH",18,94,378,18911
1753162271213,"ETH",16,81,325,16250
1753158671213,"ETH",19,98,394,19703
1753155071213,"ETH",20,100,400,20001
1753151471213,"ETH",16,81,324,16240
1753147871213,"ETH",15,78,312,15631
1753144271213,"ETH",21,105,422,21131
1753140671213,"ETH",16,80,323,16159
1753137071213,"ETH",22,110,440,22047
1753133471213,"ETH",18,90,361,18087
1753129871213,"ETH",16,82,328,16448
1753126271213,"ETH",20,100,400,20014
1753122671213,"ETH",19,98,393,19693
1753119071213,"ETH",22,114,459,22983
1753115471213,"ETH",23,118,475,23771
1753111871213,"ETH",18,91,367,18386
1753108271213,"ETH",15,76,306,15332
1753104671213,"ETH",18,94,376,18832
1753101071213,"ETH",22,114,456,22813
1753097471213,"ETH",23,118,473,23686
1753093871213,"ETH",24,122,490,24539
1753090271213,"ETH",19,99,397,19874
1753086671213,"ETH",15,75,302,15108
1753083071213,"ETH",24,121,485,24250
1753079471213,"ETH",22,113,455,22759
1753075871213,"ETH",15,78,313,15682
1753072271213,"ETH",22,114,459,22992
1753068671213,"ETH",18,90,363,18191
1753065071213,"ETH",20,100,401,20098
1753061471213,"ETH",24,120,480,24049
1753057871213,"ETH",18,94,378,18937
1753054271213,"ETH",22,114,456,22826
1753050671213,"ETH",16,80,322,16135
1753047071213,"ETH",21,106,426,21332
1753043471213,"ETH",17,88,352,17616
1753039871213,"ETH",18,91,365,18287
1753036271213,"ETH",15,75,303,15150
1753032671213,"ETH",20,100,401,20071
1753029071213,"ETH",16,82,330,16525
1753025471213,"ETH",24,123,493,24660
1753021871213,"ETH",23,119,477,23876
1753018271213,"ETH",19,99,399,19972
1753014671213,"ETH",18,90,361,18060
1753011071213,"ETH",20,101,406,20348
1753007471213,"ETH",24,121,487,24370
1753003871213,"ETH",24,120,483,24169
1753000271213,"ETH",17,87,349,17463
1752996671213,"ETH",19,96,386,19311
1752993071213,"ETH",15,75,301,15053
1752989471213,"ETH",22,113,454,22709
1752985871213,"ETH",23,117,470,23538
1752982271213,"ETH",18,93,374,18721
1752978671213,"ETH",20,100,400,20033
1752975071213,"ETH",23,118,474,23733
1752971471213,"ETH",21,109,439,21959
1752967871213,"ETH",20,103,412,20641
1752964271213,"ETH",20,104,419,20983
1752960671213,"ETH",23,115,460,23040
1752957071213,"ETH",20,104,418,20904
1752953471213,"ETH",22,111,446,22316
1752949871213,"ETH",21,106,424,21221
1752946271213,"ETH",24,120,483,24159
1752942671213,"ETH",24,121,486,24303
1752939071213,"ETH",19,99,397,19879
1752935471213,"ETH",18,93,375,18753
1752931871213,"ETH",24,123,495,24794
1752928271213,"ETH",21,106,427,21355
1752924671213,"ETH",21,105,421,21073
1752921071213,"ETH",22,114,459,22995
1752917471213,"ETH",16,82,328,16409
1752913871213,"ETH",22,113,454,22700
1752910271213,"ETH",21,107,430,21541
1752906671213,"ETH",20,102,409,20483
1752903071213,"ETH",15,77,308,15402
1752899471213,"ETH",18,90,361,18067
1752895871213,"ETH",19,97,389,19478
1752892271213,"ETH",18,92,371,18563
1752888671213,"ETH",23,115,463,23195
1752885071213,"ETH",19,99,397,19894
1752881471213,"ETH",17,85,342,17140
1752877871213,"ETH",15,75,303,15182
1752874271213,"ETH",22,113,455,22774
1752870671213,"ETH",16,84,339,16952
1752867071213,"ETH",20,101,406,20326
1752863471213,"ETH",17,86,344,17225
1752859871213,"ETH",18,92,370,18501
1752856271213,"ETH",23,115,460,23017
1752852671213,"ETH",24,121,486,24319
1752849071213,"ETH",20,100,401,20096
1752845471213,"ETH",19,98,392,19622
1752841871213,"ETH",18,93,372,18646
1752838271213,"ETH",16,80,323,16194
1752834671213,"ETH",16,82,331,16594
1752831071213,"ETH",20,104,417,20881
1752827471213,"ETH",22,112,449,22485
1752823871213,"ETH",20,102,409,20496
1752820271213,"ETH",15,79,319,15994
1752816671213,"ETH",22,113,452,22617
1752813071213,"ETH",22,110,440,22029
1752809471213,"ETH",16,83,334,16701
1752805871213,"ETH",18,93,372,18611
1752802271213,"ETH",22,114,459,22993
1752798671213,"ETH",15,78,312,15623
1752795071213,"ETH",19,96,385,19255
1752791471213,"ETH",16,82,328,16414
1752787871213,"ETH",18,90,362,18145
1752784271213,"ETH",15,78,315,15766
1752780671213,"ETH",15,79,316,15816
1752777071213,"ETH",16,82,331,16566
1752773471213,"ETH",21,108,432,21649
1752769871213,"ETH",22,113,455,22781
1752766271213,"ETH",22,113,455,22752
1752762671213,"ETH",16,84,337,16878
1752759071213,"ETH",15,77,310,15535
1752755471213,"ETH",24,120,480,24027
1752751871213,"ETH",20,100,402,20141
1752748271213,"ETH",23,115,460,23024
1752744671213,"ETH",17,86,344,17249
1752741071213,"ETH",16,84,339,16994
1752737471213,"ETH",15,79,319,15986
1752733871213,"ETH",19,96,385,19269
1752730271213,"ETH",21,107,429,21455
1752726671213,"ETH",16,80,320,16012
1752723071213,"ETH",23,119,477,23860
1752719471213,"ETH",24,122,489,24496
1752715871213,"ETH",24,124,498,24949
1752712271213,"ETH",24,121,485,24281
1752708671213,"ETH",16,81,325,16294
1752705071213,"ETH",20,100,400,20031
1752701471213,"ETH",15,75,301,15091
1752697871213,"ETH",20,104,417,20895
1752694271213,"ETH",16,83,334,16701
1752690671213,"ETH",19,99,398,19926
1752687071213,"ETH",24,120,481,24095
1752683471213,"ETH",21,109,437,21877
1752679871213,"ETH",15,77,311,15564
1752676271213,"ETH",20,102,408,20406
1752672671213,"ETH",15,77,309,15489
1752669071213,"ETH",16,83,333,16669
1752665471213,"ETH",16,81,325,16285
1752661871213,"ETH",23,118,475,23758
1752658271213,"ETH",24,124,499,24953
1752654671213,"ETH",18,93,374,18745
1752651071213,"ETH",23,115,463,23195
1752647471213,"ETH",23,119,477,23897
1752643871213,"ETH",17,85,340,17009
1752640271213,"ETH",24,120,480,24027
1752636671213,"ETH",21,107,428,21403
1752633071213,"ETH",19,98,392,19648
1752629471213,"ETH",20,102,410,20540
1752625871213,"ETH",19,96,384,19209
1752622271213,"ETH",18,94,377,18887
1752618671213,"ETH",15,79,319,15994
1752615071213,"ETH",23,119,478,23912
1752611471213,"ETH",21,109,437,21891
1752607871213,"ETH",16,82,331,16571
1752604271213,"ETH",22,113,453,22655
1752600671213,"ETH",18,94,379,18980
1752597071213,"ETH",18,91,364,18236
1752593471213,"ETH",15,75,302,15111
1752589871213,"ETH",22,113,454,22720
1752586271213,"ETH",22,110,441,22055
1752582671213,"ETH",19,95,383,19159
1752579071213,"ETH",16,81,325,16292
1752575471213,"ETH",20,100,402,20145
1752571871213,"ETH",16,82,330,16526
1752568271213,"ETH",19,96,384,19211
1752564671213,"ETH",23,119,477,23885
1752561071213,"ETH",21,108,434,21747
1752557471213,"ETH",18,91,367,18354
1752553871213,"ETH",22,112,448,22423
1752550271213,"ETH",20,100,402,20104
1752546671213,"ETH",21,107,430,21512
1752543071213,"ETH",22,114,456,22839
1752539471213,"ETH",18,92,369,18494
1752535871213,"ETH",18,94,379,18988
1752532271213,"ETH",15,79,317,15880
1752528671213,"ETH",17,87,348,17404
1752525071213,"ETH",24,120,483,24158
1752521471213,"ETH",19,95,382,19131
1752517871213,"ETH",23,115,460,23018
1752514271213,"ETH",21,106,425,21294
1752510671213,"ETH",18,92,370,18549
1752507071213,"ETH",21,109,436,21825
1752503471213,"ETH",18,90,360,18026
1752499871213,"ETH",18,90,362,18131
1752496271213,"ETH",18,90,363,18164
1752492671213,"ETH",19,99,399,19950
1752489071213,"ETH",15,79,319,15997
1752485471213,"ETH",21,107,429,21458
1752481871213,"ETH",18,91,366,18332
1752478271213,"ETH",19,97,390,19543
1752474671213,"ETH",22,114,457,22868
1752471071213,"ETH",18,91,365,18288
1752467471213,"ETH",23,115,463,23166
1752463871213,"ETH",23,118,475,23777
1752460271213,"ETH",20,104,419,20976
1752456671213,"ETH",15,76,305,15274
1752453071213,"ETH",16,82,329,16452
1752449471213,"ETH",21,109,437,21853
1752445871213,"ETH",16,84,339,16953
1752442271213,"ETH",21,108,434,21707
1752438671213,"ETH",22,112,450,22500
1752435071213,"ETH",24,124,497,24884
1752431471213,"ETH",16,84,336,16812
1752427871213,"ETH",20,103,413,20674
1752424271213,"ETH",17,86,346,17332
1752420671213,"ETH",23,118,475,23750
1752417071213,"ETH",21,105,422,21125
1752413471213,"ETH",21,106,426,21323
1752409871213,"ETH",17,86,344,17230
1752406271213,"ETH",17,88,354,17718
1752402671213,"ETH",23,115,461,23073
1752399071213,"ETH",22,110,441,22055
1752395471213,"ETH",20,103,414,20708
1752391871213,"ETH",15,79,319,15993
1752388271213,"ETH",24,123,495,24757
1752384671213,"ETH",15,79,317,15853
1752381071213,"ETH",20,104,416,20828
1752377471213,"ETH",22,112,451,22592
1752373871213,"ETH",19,99,397,19874
1752370271213,"ETH",23,115,461,23064
1752366671213,"ETH",24,121,484,24205
1752363071213,"ETH",17,87,348,17407
1752359471213,"ETH",24,122,489,24490
1752355871213,"ETH",15,75,303,15160
1752352271213,"ETH",15,79,318,15942
1752348671213,"ETH",15,77,311,15558
1752345071213,"ETH",21,109,436,21835
1752341471213,"ETH",22,111,444,22207
1752337871213,"ETH",22,112,449,22482
1752334271213,"ETH",22,114,457,22865
1752330671213,"ETH",16,82,331,16576
1752327071213,"ETH",20,100,401,20086
1752323471213,"ETH",17,88,354,17713
1752319871213,"ETH",21,109,438,21902
1752316271213,"ETH",23,118,475,23767
1752312671213,"ETH",19,98,393,19659
1752309071213,"ETH",15,78,313,15698
1752305471213,"ETH",16,81,325,16269
1752301871213,"ETH",19,99,397,19859
1752298271213,"ETH",20,102,410,20525
1752294671213,"ETH",21,105,422,21145
1752291071213,"ETH",17,87,348,17402
1752287471213,"ETH",15,77,309,15491
1752283871213,"ETH",19,96,385,19264
1752280271213,"ETH",20,103,413,20651
1752276671213,"ETH",17,87,350,17504
1752273071213,"ETH",24,120,483,24154
1752269471213,"ETH",24,121,485,24267
1752265871213,"ETH",18,94,377,18870
1752262271213,"ETH",24,123,494,24732
1752258671213,"ETH",16,80,320,16015
1752255071213,"ETH",21,105,423,21193
1752251471213,"ETH",19,97,390,19533
1752247871213,"ETH",17,89,359,17980
1752244271213,"ETH",16,83,332,16618
1752240671213,"ETH",17,87,348,17422
1752237071213,"ETH",17,86,344,17208
1752233471213,"ETH",18,91,364,18246
1752229871213,"ETH",15,77,308,15449
1752226271213,"ETH",17,88,354,17730
1752222671213,"ETH",17,88,355,17786
1752219071213,"ETH",23,119,478,23948
1752215471213,"ETH",20,100,402,20122
1752211871213,"ETH",21,109,437,21865
1752208271213,"ETH",24,123,493,24687
1752204671213,"ETH",19,95,382,19145
1752201071213,"ETH",18,90,362,18129
1752197471213,"ETH",17,88,355,17752
1752193871213,"ETH",22,113,454,22742
1752190271213,"ETH",21,109,438,21935
1752186671213,"ETH",21,105,420,21038
1752183071213,"ETH",18,92,370,18547
1752179471213,"ETH",22,114,456,22802
1752175871213,"ETH",19,98,395,19787
1752172271213,"ETH",15,79,319,15999
1752168671213,"ETH",23,118,473,23680
1752165071213,"ETH",21,106,427,21360
1752161471213,"ETH",22,112,449,22451
1752157871213,"ETH",23,115,463,23175
1752154271213,"ETH",24,120,480,24017
1752150671213,"ETH",19,98,393,19699
1752147071213,"ETH",23,117,468,23404
1752143471213,"ETH",21,107,430,21518
1752139871213,"ETH",17,86,345,17288
1752136271213,"ETH",24,120,480,24024
1752132671213,"ETH",17,86,344,17231
1752129071213,"ETH",16,82,331,16598
1752125471213,"ETH",21,109,438,21933
1752121871213,"ETH",19,97,389,19479
1752118271213,"ETH",22,113,454,22732
1752114671213,"ETH",16,80,322,16145
1752111071213,"ETH",19,97,388,19438
1752107471213,"ETH",16,80,322,16113
1752103871213,"ETH",17,86,344,17220
1752100271213,"ETH",17,85,343,17158
1752096671213,"ETH",17,85,343,17199
1752093071213,"ETH",21,107,429,21499
1752089471213,"ETH",17,86,346,17312
