timestamp,symbol,whale_transfers,large_tx_count,exchange_flows,active_addresses
1753702271213,"ADA",6,30,122,6131
1753698671213,"ADA",4,24,98,4925
1753695071213,"ADA",5,27,109,5463
1753691471213,"ADA",5,25,102,5110
1753687871213,"ADA",5,27,108,5409
1753684271213,"ADA",4,24,98,4919
1753680671213,"ADA",5,25,103,5171
1753677071213,"ADA",4,24,96,4827
1753673471213,"ADA",4,20,82,4104
1753669871213,"ADA",4,20,82,4136
1753666271213,"ADA",4,22,89,4450
1753662671213,"ADA",5,27,108,5426
1753659071213,"ADA",5,28,113,5667
1753655471213,"ADA",5,25,103,5169
1753651871213,"ADA",6,31,124,6220
1753648271213,"ADA",6,31,124,6228
1753644671213,"ADA",5,26,106,5308
1753641071213,"ADA",4,24,97,4888
1753637471213,"ADA",4,22,90,4542
1753633871213,"ADA",5,28,112,5613
1753630271213,"ADA",5,27,108,5412
1753626671213,"ADA",4,23,92,4612
1753623071213,"ADA",5,28,112,5609
1753619471213,"ADA",4,22,90,4527
1753615871213,"ADA",4,21,85,4270
1753612271213,"ADA",5,28,114,5715
1753608671213,"ADA",5,27,110,5530
1753605071213,"ADA",5,29,119,5996
1753601471213,"ADA",5,28,113,5658
1753597871213,"ADA",6,30,122,6139
1753594271213,"ADA",4,21,84,4224
1753590671213,"ADA",5,25,100,5031
1753587071213,"ADA",5,25,100,5039
1753583471213,"ADA",5,26,105,5297
1753579871213,"ADA",5,27,108,5436
1753576271213,"ADA",5,28,115,5795
1753572671213,"ADA",4,24,97,4877
1753569071213,"ADA",4,24,96,4830
1753565471213,"ADA",4,23,92,4623
1753561871213,"ADA",5,29,119,5964
1753558271213,"ADA",6,30,121,6093
1753554671213,"ADA",4,22,90,4503
1753551071213,"ADA",5,26,105,5293
1753547471213,"ADA",5,25,100,5014
1753543871213,"ADA",3,19,77,3886
1753540271213,"ADA",5,26,105,5291
1753536671213,"ADA",4,21,87,4396
1753533071213,"ADA",4,24,96,4800
1753529471213,"ADA",5,26,104,5224
1753525871213,"ADA",4,22,91,4559
1753522271213,"ADA",6,31,124,6202
1753518671213,"ADA",4,22,89,4473
1753515071213,"ADA",5,27,109,5491
1753511471213,"ADA",5,26,105,5255
1753507871213,"ADA",4,22,91,4556
1753504271213,"ADA",3,19,78,3926
1753500671213,"ADA",6,30,123,6193
1753497071213,"ADA",5,28,113,5662
1753493471213,"ADA",5,26,107,5370
1753489871213,"ADA",3,19,78,3906
1753486271213,"ADA",4,22,91,4556
1753482671213,"ADA",4,24,96,4810
1753479071213,"ADA",4,22,88,4425
1753475471213,"ADA",5,29,118,5919
1753471871213,"ADA",3,19,76,3806
1753468271213,"ADA",5,26,104,5226
1753464671213,"ADA",4,21,85,4256
1753461071213,"ADA",4,21,87,4373
1753457471213,"ADA",5,29,119,5951
1753453871213,"ADA",4,20,81,4085
1753450271213,"ADA",5,25,100,5038
1753446671213,"ADA",4,20,83,4193
1753443071213,"ADA",6,30,121,6082
1753439471213,"ADA",4,21,87,4366
1753435871213,"ADA",4,24,96,4819
1753432271213,"ADA",3,19,77,3874
1753428671213,"ADA",3,19,78,3907
1753425071213,"ADA",3,19,78,3912
1753421471213,"ADA",5,27,110,5536
1753417871213,"ADA",6,31,124,6232
1753414271213,"ADA",5,29,119,5958
1753410671213,"ADA",4,22,90,4534
1753407071213,"ADA",5,26,106,5319
1753403471213,"ADA",4,23,94,4749
1753399871213,"ADA",4,21,87,4389
1753396271213,"ADA",5,29,117,5856
1753392671213,"ADA",4,20,83,4165
1753389071213,"ADA",6,30,122,6148
1753385471213,"ADA",4,21,85,4257
1753381871213,"ADA",4,21,84,4234
1753378271213,"ADA",4,21,85,4259
1753374671213,"ADA",4,20,80,4044
1753371071213,"ADA",5,28,115,5787
1753367471213,"ADA",3,18,75,3780
1753363871213,"ADA",3,19,79,3963
1753360271213,"ADA",5,25,101,5088
1753356671213,"ADA",3,19,79,3962
1753353071213,"ADA",4,24,96,4817
1753349471213,"ADA",3,19,79,3997
1753345871213,"ADA",5,28,112,5640
1753342271213,"ADA",4,24,99,4996
1753338671213,"ADA",5,29,116,5825
1753335071213,"ADA",4,23,92,4619
1753331471213,"ADA",5,29,118,5925
1753327871213,"ADA",4,24,98,4947
1753324271213,"ADA",4,22,88,4422
1753320671213,"ADA",6,30,121,6063
1753317071213,"ADA",4,23,95,4764
1753313471213,"ADA",4,21,85,4286
1753309871213,"ADA",4,23,92,4646
1753306271213,"ADA",5,29,117,5851
1753302671213,"ADA",5,25,101,5071
1753299071213,"ADA",3,19,78,3934
1753295471213,"ADA",4,20,82,4102
1753291871213,"ADA",5,26,105,5254
1753288271213,"ADA",5,25,102,5120
1753284671213,"ADA",5,27,109,5455
1753281071213,"ADA",5,26,106,5321
1753277471213,"ADA",4,23,93,4650
1753273871213,"ADA",4,24,96,4803
1753270271213,"ADA",5,25,102,5134
1753266671213,"ADA",5,26,105,5251
1753263071213,"ADA",5,29,117,5870
1753259471213,"ADA",5,29,117,5890
1753255871213,"ADA",5,27,110,5539
1753252271213,"ADA",5,28,113,5664
1753248671213,"ADA",5,26,107,5372
1753245071213,"ADA",4,21,85,4286
1753241471213,"ADA",4,22,90,4519
1753237871213,"ADA",3,19,79,3969
1753234271213,"ADA",5,25,102,5123
1753230671213,"ADA",4,23,94,4720
1753227071213,"ADA",5,27,110,5543
1753223471213,"ADA",4,21,85,4278
1753219871213,"ADA",4,24,97,4882
1753216271213,"ADA",4,23,93,4690
1753212671213,"ADA",5,28,113,5685
1753209071213,"ADA",4,20,82,4133
1753205471213,"ADA",5,29,116,5835
1753201871213,"ADA",6,30,121,6087
1753198271213,"ADA",5,29,117,5886
1753194671213,"ADA",6,30,121,6069
1753191071213,"ADA",5,25,102,5135
1753187471213,"ADA",3,19,79,3993
1753183871213,"ADA",3,19,76,3809
1753180271213,"ADA",5,27,111,5575
1753176671213,"ADA",5,27,110,5515
1753173071213,"ADA",5,29,118,5932
1753169471213,"ADA",5,29,118,5948
1753165871213,"ADA",5,25,103,5179
1753162271213,"ADA",4,20,81,4056
1753158671213,"ADA",6,30,120,6033
1753155071213,"ADA",3,18,75,3781
1753151471213,"ADA",5,29,116,5844
1753147871213,"ADA",4,20,80,4005
1753144271213,"ADA",5,25,100,5003
1753140671213,"ADA",4,24,99,4999
1753137071213,"ADA",5,27,108,5438
1753133471213,"ADA",5,28,114,5707
1753129871213,"ADA",5,28,114,5710
1753126271213,"ADA",4,24,96,4821
1753122671213,"ADA",4,20,81,4062
1753119071213,"ADA",5,27,108,5407
1753115471213,"ADA",5,27,110,5546
1753111871213,"ADA",5,27,109,5457
1753108271213,"ADA",6,30,123,6158
1753104671213,"ADA",4,21,85,4285
1753101071213,"ADA",3,19,77,3866
1753097471213,"ADA",6,30,121,6081
1753093871213,"ADA",5,25,102,5127
1753090271213,"ADA",3,19,79,3955
1753086671213,"ADA",4,20,82,4115
1753083071213,"ADA",5,26,104,5248
1753079471213,"ADA",5,27,108,5433
1753075871213,"ADA",4,24,97,4871
1753072271213,"ADA",4,24,96,4837
1753068671213,"ADA",4,23,93,4685
1753065071213,"ADA",4,22,89,4482
1753061471213,"ADA",4,22,88,4436
1753057871213,"ADA",4,20,80,4002
1753054271213,"ADA",4,20,81,4082
1753050671213,"ADA",5,25,103,5170
1753047071213,"ADA",5,27,110,5523
1753043471213,"ADA",5,25,102,5143
1753039871213,"ADA",3,19,77,3891
1753036271213,"ADA",4,23,92,4619
1753032671213,"ADA",4,24,96,4836
1753029071213,"ADA",4,22,90,4507
1753025471213,"ADA",4,22,89,4492
1753021871213,"ADA",5,26,104,5206
1753018271213,"ADA",4,24,96,4803
1753014671213,"ADA",4,24,99,4971
1753011071213,"ADA",4,23,92,4630
1753007471213,"ADA",6,30,121,6059
1753003871213,"ADA",5,28,114,5739
1753000271213,"ADA",6,30,122,6136
1752996671213,"ADA",5,25,102,5148
1752993071213,"ADA",5,26,104,5248
1752989471213,"ADA",4,22,90,4512
1752985871213,"ADA",5,27,109,5484
1752982271213,"ADA",5,27,111,5581
1752978671213,"ADA",5,29,117,5875
1752975071213,"ADA",4,22,91,4596
1752971471213,"ADA",5,28,113,5675
1752967871213,"ADA",5,26,107,5366
1752964271213,"ADA",3,18,75,3782
1752960671213,"ADA",4,22,90,4520
1752957071213,"ADA",4,20,81,4070
1752953471213,"ADA",5,29,117,5895
1752949871213,"ADA",5,29,119,5989
1752946271213,"ADA",6,30,121,6093
1752942671213,"ADA",4,23,92,4623
1752939071213,"ADA",5,25,100,5025
1752935471213,"ADA",5,29,116,5834
1752931871213,"ADA",6,30,121,6068
1752928271213,"ADA",4,20,80,4021
1752924671213,"ADA",5,26,107,5398
1752921071213,"ADA",4,23,94,4724
1752917471213,"ADA",5,26,104,5241
1752913871213,"ADA",5,29,116,5839
1752910271213,"ADA",5,25,103,5165
1752906671213,"ADA",5,27,109,5499
1752903071213,"ADA",6,30,121,6056
1752899471213,"ADA",4,21,86,4330
1752895871213,"ADA",4,23,94,4722
1752892271213,"ADA",5,27,109,5479
1752888671213,"ADA",5,28,115,5773
1752885071213,"ADA",4,23,95,4790
1752881471213,"ADA",4,20,82,4100
1752877871213,"ADA",4,24,96,4827
1752874271213,"ADA",5,29,119,5953
1752870671213,"ADA",5,29,119,5954
1752867071213,"ADA",5,25,103,5187
1752863471213,"ADA",4,24,98,4905
1752859871213,"ADA",5,29,118,5943
1752856271213,"ADA",5,26,105,5287
1752852671213,"ADA",4,24,97,4851
1752849071213,"ADA",5,29,119,5995
1752845471213,"ADA",4,23,95,4793
1752841871213,"ADA",5,29,116,5816
1752838271213,"ADA",3,19,77,3877
1752834671213,"ADA",5,27,109,5481
1752831071213,"ADA",5,27,111,5573
1752827471213,"ADA",4,21,86,4324
1752823871213,"ADA",5,26,106,5308
1752820271213,"ADA",4,22,91,4587
1752816671213,"ADA",4,21,86,4316
1752813071213,"ADA",5,26,105,5291
1752809471213,"ADA",5,28,115,5777
1752805871213,"ADA",5,27,108,5434
1752802271213,"ADA",6,30,120,6023
1752798671213,"ADA",4,21,84,4215
1752795071213,"ADA",3,18,75,3754
1752791471213,"ADA",5,29,119,5954
1752787871213,"ADA",3,19,77,3864
1752784271213,"ADA",5,27,109,5456
1752780671213,"ADA",5,28,114,5722
1752777071213,"ADA",3,19,77,3867
1752773471213,"ADA",5,27,109,5480
1752769871213,"ADA",6,31,124,6213
1752766271213,"ADA",6,30,123,6159
1752762671213,"ADA",5,25,103,5169
1752759071213,"ADA",4,20,83,4199
1752755471213,"ADA",4,20,80,4005
1752751871213,"ADA",5,28,112,5642
1752748271213,"ADA",3,19,78,3947
1752744671213,"ADA",3,18,75,3763
1752741071213,"ADA",5,28,115,5763
1752737471213,"ADA",4,24,99,4967
1752733871213,"ADA",6,30,121,6071
1752730271213,"ADA",4,20,81,4097
1752726671213,"ADA",4,21,84,4226
1752723071213,"ADA",4,24,96,4812
1752719471213,"ADA",4,21,84,4245
1752715871213,"ADA",4,23,92,4610
1752712271213,"ADA",5,25,101,5094
1752708671213,"ADA",5,29,117,5868
1752705071213,"ADA",4,23,95,4789
1752701471213,"ADA",5,27,109,5462
1752697871213,"ADA",6,30,123,6190
1752694271213,"ADA",4,21,85,4262
1752690671213,"ADA",3,19,79,3965
1752687071213,"ADA",5,28,112,5616
1752683471213,"ADA",4,23,92,4611
1752679871213,"ADA",4,24,97,4875
1752676271213,"ADA",5,28,113,5667
1752672671213,"ADA",3,19,77,3863
1752669071213,"ADA",4,24,96,4830
1752665471213,"ADA",5,29,116,5802
1752661871213,"ADA",6,30,123,6194
1752658271213,"ADA",4,23,94,4717
1752654671213,"ADA",4,21,85,4260
1752651071213,"ADA",4,20,83,4198
1752647471213,"ADA",4,22,90,4522
1752643871213,"ADA",6,30,121,6083
1752640271213,"ADA",4,22,88,4442
1752636671213,"ADA",4,22,89,4491
1752633071213,"ADA",6,30,121,6063
1752629471213,"ADA",4,24,98,4922
1752625871213,"ADA",6,30,122,6146
1752622271213,"ADA",4,23,95,4783
1752618671213,"ADA",5,25,100,5031
1752615071213,"ADA",4,23,94,4711
1752611471213,"ADA",3,19,79,3988
1752607871213,"ADA",4,24,99,4965
1752604271213,"ADA",5,26,105,5298
1752600671213,"ADA",6,30,122,6137
1752597071213,"ADA",5,28,115,5751
1752593471213,"ADA",5,29,118,5927
1752589871213,"ADA",5,25,102,5117
1752586271213,"ADA",5,26,106,5348
1752582671213,"ADA",4,21,87,4354
1752579071213,"ADA",5,28,113,5662
1752575471213,"ADA",6,31,124,6234
1752571871213,"ADA",5,25,100,5019
1752568271213,"ADA",5,26,104,5209
1752564671213,"ADA",4,24,99,4994
1752561071213,"ADA",5,28,114,5727
1752557471213,"ADA",4,21,86,4349
1752553871213,"ADA",5,25,101,5057
1752550271213,"ADA",5,26,107,5385
1752546671213,"ADA",5,25,101,5082
1752543071213,"ADA",5,25,100,5012
1752539471213,"ADA",4,21,86,4336
1752535871213,"ADA",5,26,104,5203
1752532271213,"ADA",5,27,109,5493
1752528671213,"ADA",3,19,79,3998
1752525071213,"ADA",5,29,119,5969
1752521471213,"ADA",4,22,89,4494
1752517871213,"ADA",5,27,108,5417
1752514271213,"ADA",5,27,110,5519
1752510671213,"ADA",6,30,123,6163
1752507071213,"ADA",4,24,99,4981
1752503471213,"ADA",5,29,118,5901
1752499871213,"ADA",4,23,93,4653
1752496271213,"ADA",4,24,97,4899
1752492671213,"ADA",5,25,101,5086
1752489071213,"ADA",5,26,104,5220
1752485471213,"ADA",4,22,89,4491
1752481871213,"ADA",5,25,101,5058
1752478271213,"ADA",5,28,114,5719
1752474671213,"ADA",4,24,98,4926
1752471071213,"ADA",5,26,107,5365
1752467471213,"ADA",5,27,111,5552
1752463871213,"ADA",4,20,83,4155
1752460271213,"ADA",4,20,83,4164
1752456671213,"ADA",5,26,104,5231
1752453071213,"ADA",5,29,119,5975
1752449471213,"ADA",4,22,89,4452
1752445871213,"ADA",6,30,123,6174
1752442271213,"ADA",5,25,103,5172
1752438671213,"ADA",5,28,113,5677
1752435071213,"ADA",5,25,101,5076
1752431471213,"ADA",5,28,115,5763
1752427871213,"ADA",4,23,95,4777
1752424271213,"ADA",4,21,86,4346
1752420671213,"ADA",5,28,114,5702
1752417071213,"ADA",4,23,94,4742
1752413471213,"ADA",5,29,118,5930
1752409871213,"ADA",5,25,102,5131
1752406271213,"ADA",4,23,95,4773
1752402671213,"ADA",5,28,113,5674
1752399071213,"ADA",5,26,105,5273
1752395471213,"ADA",5,25,102,5119
1752391871213,"ADA",3,19,79,3995
1752388271213,"ADA",4,22,90,4544
1752384671213,"ADA",4,21,84,4215
1752381071213,"ADA",4,21,85,4267
1752377471213,"ADA",5,26,104,5242
1752373871213,"ADA",4,24,97,4862
1752370271213,"ADA",4,22,90,4502
1752366671213,"ADA",4,22,90,4507
1752363071213,"ADA",4,21,84,4231
1752359471213,"ADA",5,25,101,5068
1752355871213,"ADA",5,29,119,5956
1752352271213,"ADA",5,27,110,5540
1752348671213,"ADA",5,29,116,5800
1752345071213,"ADA",5,26,106,5315
1752341471213,"ADA",6,31,124,6222
1752337871213,"ADA",4,21,85,4259
1752334271213,"ADA",3,19,78,3931
1752330671213,"ADA",4,20,80,4011
1752327071213,"ADA",6,30,121,6087
1752323471213,"ADA",3,19,78,3905
1752319871213,"ADA",6,31,124,6203
1752316271213,"ADA",4,21,87,4391
1752312671213,"ADA",4,23,95,4777
1752309071213,"ADA",4,22,88,4442
1752305471213,"ADA",4,24,96,4814
1752301871213,"ADA",4,20,83,4179
1752298271213,"ADA",5,28,115,5768
1752294671213,"ADA",3,19,76,3836
1752291071213,"ADA",6,31,124,6228
1752287471213,"ADA",5,27,110,5531
1752283871213,"ADA",3,19,76,3822
1752280271213,"ADA",5,28,115,5771
1752276671213,"ADA",4,23,95,4759
1752273071213,"ADA",5,29,118,5902
1752269471213,"ADA",4,20,82,4107
1752265871213,"ADA",4,24,96,4844
1752262271213,"ADA",4,24,96,4816
1752258671213,"ADA",4,22,89,4474
1752255071213,"ADA",5,28,113,5655
1752251471213,"ADA",4,23,92,4602
1752247871213,"ADA",4,23,92,4626
1752244271213,"ADA",6,31,124,6206
1752240671213,"ADA",4,24,97,4858
1752237071213,"ADA",5,25,100,5013
1752233471213,"ADA",5,28,113,5692
1752229871213,"ADA",4,23,93,4656
1752226271213,"ADA",5,27,111,5569
1752222671213,"ADA",4,20,81,4071
1752219071213,"ADA",5,29,116,5839
1752215471213,"ADA",4,21,86,4304
1752211871213,"ADA",4,20,83,4167
1752208271213,"ADA",4,22,88,4440
1752204671213,"ADA",4,21,86,4322
1752201071213,"ADA",6,30,120,6020
1752197471213,"ADA",4,20,80,4018
1752193871213,"ADA",4,22,88,4424
1752190271213,"ADA",4,22,88,4410
1752186671213,"ADA",4,20,81,4097
1752183071213,"ADA",5,28,112,5617
1752179471213,"ADA",5,27,111,5592
1752175871213,"ADA",5,29,118,5906
1752172271213,"ADA",5,29,119,5979
1752168671213,"ADA",3,18,75,3790
1752165071213,"ADA",3,19,78,3931
1752161471213,"ADA",4,22,90,4533
1752157871213,"ADA",5,28,115,5787
1752154271213,"ADA",5,28,114,5703
1752150671213,"ADA",6,30,123,6190
1752147071213,"ADA",5,29,119,5957
1752143471213,"ADA",4,22,88,4408
1752139871213,"ADA",5,25,103,5182
1752136271213,"ADA",4,22,91,4591
1752132671213,"ADA",4,21,86,4331
1752129071213,"ADA",4,21,84,4203
1752125471213,"ADA",4,24,96,4806
1752121871213,"ADA",4,21,85,4251
1752118271213,"ADA",5,25,101,5091
1752114671213,"ADA",6,31,124,6233
1752111071213,"ADA",5,27,108,5441
1752107471213,"ADA",4,20,81,4081
1752103871213,"ADA",5,27,109,5461
1752100271213,"ADA",5,27,109,5482
1752096671213,"ADA",5,29,118,5931
1752093071213,"ADA",4,20,82,4134
1752089471213,"ADA",4,22,89,4474
